Date,open,Hour,Min,classification
20210317,14839.6,13,09,-1
20210317,14836.45,13,10,-1
20210317,14833.15,13,11,1
20210317,14836.05,13,12,-1
20210317,14834.7,13,13,-1
20210317,14833.45,13,14,-1
20210317,14828.9,13,15,1
20210317,14830.15,13,16,1
20210317,14837.6,13,17,1
20210317,14842.0,13,18,1
20210317,14846.05,13,19,1
20210317,14850.15,13,20,1
20210317,14854.65,13,21,1
20210317,14858.55,13,22,-1
20210317,14851.5,13,23,-1
20210317,14842.9,13,24,-1
20210317,14841.6,13,25,-1
20210317,14840.95,13,26,-1
20210317,14835.65,13,27,1
20210317,14836.4,13,28,1
20210317,14838.8,13,29,-1
20210317,14838.15,13,30,1
20210317,14841.4,13,31,-1
20210317,14837.3,13,32,1
20210317,14837.05,13,33,1
20210317,14856.9,13,34,-1
20210317,14853.35,13,35,-1
20210317,14852.95,13,36,-1
20210317,14843.05,13,37,1
20210317,14845.45,13,38,-1
20210317,14844.35,13,39,1
20210317,14848.65,13,40,1
20210317,14848.9,13,41,1
20210317,14854.05,13,42,-1
20210317,14847.0,13,43,-1
20210317,14842.75,13,44,-1
20210317,14843.75,13,45,-1
20210317,14842.8,13,46,-1
20210317,14841.3,13,47,1
20210317,14844.0,13,48,1
20210317,14848.85,13,49,-1
20210317,14848.05,13,50,-1
20210317,14822.9,13,51,-1
20210317,14816.6,13,52,-1
20210317,14816.1,13,53,-1
20210317,14811.2,13,54,-1
20210317,14806.25,13,55,1
20210317,14807.2,13,56,1
20210317,14818.55,13,57,-1
20210317,14807.0,13,58,1
20210317,14812.15,13,59,1
20210317,14813.65,14,00,-1
20210317,14810.75,14,01,1
20210317,14816.4,14,02,-1
20210317,14814.15,14,03,1
20210317,14819.35,14,04,-1
20210317,14810.0,14,05,-1
20210317,14790.65,14,06,1
20210317,14791.2,14,07,-1
20210317,14789.65,14,08,-1
20210317,14790.8,14,09,-1
20210317,14780.9,14,10,1
20210317,14788.85,14,11,1
20210317,14795.05,14,12,1
20210317,14795.4,14,13,-1
20210317,14790.15,14,14,1
20210317,14791.45,14,15,-1
20210317,14791.0,14,16,-1
20210317,14785.35,14,17,-1
20210317,14774.35,14,18,-1
20210317,14771.8,14,19,1
20210317,14774.4,14,20,1
20210317,14778.85,14,21,-1
20210317,14772.65,14,22,-1
20210317,14766.3,14,23,1
20210317,14768.5,14,24,1
20210317,14775.6,14,25,1
20210317,14778.25,14,26,1
20210317,14785.75,14,27,1
20210317,14794.0,14,28,1
20210317,14796.8,14,29,1
20210317,14797.85,14,30,-1
20210317,14788.35,14,31,-1
20210317,14779.8,14,32,-1
20210317,14774.15,14,33,1
20210317,14779.9,14,34,1
20210317,14786.75,14,35,-1
20210317,14781.55,14,36,1
20210317,14787.2,14,37,1
20210317,14787.8,14,38,1
20210317,14787.7,14,39,1
20210317,14790.55,14,40,-1
20210317,14784.25,14,41,-1
20210317,14776.7,14,42,1
20210317,14783.4,14,43,1
20210317,14790.6,14,44,-1
20210317,14785.1,14,45,-1
20210317,14784.65,14,46,1
20210317,14786.65,14,47,1
20210317,14786.3,14,48,1
20210317,14789.15,14,49,-1
20210317,14787.95,14,50,-1
20210317,14784.25,14,51,-1
20210317,14781.45,14,52,1
20210317,14785.15,14,53,-1
20210317,14781.2,14,54,1
20210317,14783.45,14,55,1
20210317,14784.2,14,56,-1
20210317,14777.3,14,57,-1
20210317,14773.7,14,58,1
20210317,14787.45,14,59,1
20210317,14795.65,15,00,-1
20210317,14793.4,15,01,-1
20210317,14786.35,15,02,-1
20210317,14778.55,15,03,-1
20210317,14768.85,15,04,-1
20210317,14756.65,15,05,-1
20210317,14753.15,15,06,-1
20210317,14736.3,15,07,-1
20210317,14727.9,15,08,-1
20210317,14723.7,15,09,-1
20210317,14709.05,15,10,1
20210317,14710.1,15,11,-1
20210317,14700.9,15,12,1
20210317,14704.85,15,13,-1
20210317,14699.6,15,14,1
20210317,14705.6,15,15,-1
20210317,14698.85,15,16,1
20210317,14708.15,15,17,1
20210317,14716.4,15,18,1
20210317,14719.75,15,19,-1
20210317,14710.7,15,20,1
20210317,14714.35,15,21,1
20210317,14717.25,15,22,-1
20210317,14701.2,15,23,1
20210317,14708.75,15,24,-1
20210317,14705.35,15,25,-1
20210317,14703.3,15,26,1
20210317,14707.4,15,27,-1
20210317,14705.65,15,28,-1
20210317,14704.7,15,29,-1
20210317,14705.75,15,30,1
20210317,14706.1,15,31,-1
20210317,14721.3,15,32,-1
20210318,14855.5,9,08,-1
20210318,14837.35,9,16,1
20210318,14850.4,9,17,1
20210318,14861.5,9,18,-1
20210318,14857.2,9,19,-1
20210318,14853.65,9,20,-1
20210318,14835.8,9,21,1
20210318,14861.1,9,22,-1
20210318,14849.8,9,23,1
20210318,14848.8,9,24,-1
20210318,14838.7,9,25,-1
20210318,14828.15,9,26,-1
20210318,14811.1,9,27,1
20210318,14810.7,9,28,1
20210318,14815.35,9,29,1
20210318,14835.75,9,30,-1
20210318,14832.3,9,31,1
20210318,14832.9,9,32,1
20210318,14835.65,9,33,1
20210318,14839.9,9,34,-1
20210318,14839.45,9,35,1
20210318,14842.85,9,36,-1
20210318,14839.15,9,37,1
20210318,14844.9,9,38,-1
20210318,14842.05,9,39,1
20210318,14847.8,9,40,1
20210318,14851.95,9,41,-1
20210318,14848.95,9,42,-1
20210318,14844.15,9,43,1
20210318,14846.95,9,44,1
20210318,14853.15,9,45,1
20210318,14859.55,9,46,-1
20210318,14847.9,9,47,1
20210318,14854.5,9,48,-1
20210318,14851.15,9,49,-1
20210318,14843.0,9,50,1
20210318,14852.2,9,51,-1
20210318,14841.85,9,52,-1
20210318,14837.35,9,53,1
20210318,14842.15,9,54,-1
20210318,14834.75,9,55,-1
20210318,14831.05,9,56,-1
20210318,14829.8,9,57,-1
20210318,14827.05,9,58,-1
20210318,14822.35,9,59,-1
20210318,14818.25,10,00,1
20210318,14823.6,10,01,-1
20210318,14815.95,10,02,1
20210318,14818.45,10,03,1
20210318,14825.1,10,04,-1
20210318,14822.05,10,05,1
20210318,14826.9,10,06,1
20210318,14838.6,10,07,-1
20210318,14830.7,10,08,1
20210318,14833.15,10,09,-1
20210318,14828.0,10,10,-1
20210318,14822.25,10,11,-1
20210318,14816.8,10,12,-1
20210318,14815.1,10,13,-1
20210318,14808.15,10,14,1
20210318,14810.95,10,15,-1
20210318,14807.85,10,16,1
20210318,14813.4,10,17,-1
20210318,14806.0,10,18,1
20210318,14806.9,10,19,-1
20210318,14797.3,10,20,1
20210318,14800.2,10,21,1
20210318,14806.65,10,22,1
20210318,14808.05,10,23,1
20210318,14807.95,10,24,-1
20210318,14806.2,10,25,-1
20210318,14802.35,10,26,-1
20210318,14792.45,10,27,1
20210318,14793.6,10,28,-1
20210318,14791.65,10,29,1
20210318,14797.35,10,30,1
20210318,14801.2,10,31,-1
20210318,14783.95,10,32,1
20210318,14786.15,10,33,1
20210318,14788.6,10,34,-1
20210318,14780.9,10,35,-1
20210318,14776.2,10,36,1
20210318,14777.8,10,37,1
20210318,14778.75,10,38,1
20210318,14781.45,10,39,-1
20210318,14776.7,10,40,-1
20210318,14776.8,10,41,-1
20210318,14762.3,10,42,1
20210318,14764.6,10,43,1
20210318,14766.3,10,44,1
20210318,14772.5,10,45,-1
20210318,14769.7,10,46,1
20210318,14782.25,10,47,1
20210318,14792.5,10,48,-1
20210318,14791.55,10,49,1
20210318,14792.5,10,50,1
20210318,14796.4,10,51,1
20210318,14805.75,10,52,1
20210318,14806.3,10,53,-1
20210318,14799.2,10,54,1
20210318,14805.2,10,55,-1
20210318,14801.8,10,56,-1
20210318,14795.2,10,57,-1
20210318,14786.4,10,58,1
20210318,14788.55,10,59,-1
20210318,14787.3,11,00,1
20210318,14790.25,11,01,1
20210318,14792.05,11,02,1
20210318,14795.05,11,03,1
20210318,14800.65,11,04,-1
20210318,14791.65,11,05,1
20210318,14797.2,11,06,-1
20210318,14794.45,11,07,-1
20210318,14791.1,11,08,1
20210318,14794.45,11,09,1
20210318,14794.4,11,10,-1
20210318,14794.15,11,11,-1
20210318,14793.0,11,12,-1
20210318,14791.8,11,13,-1
20210318,14788.4,11,14,-1
20210318,14784.5,11,15,1
20210318,14785.05,11,16,1
20210318,14786.95,11,17,1
20210318,14790.4,11,18,-1
20210318,14788.15,11,19,-1
20210318,14783.25,11,20,-1
20210318,14777.65,11,21,-1
20210318,14772.35,11,22,-1
20210318,14770.7,11,23,1
20210318,14772.65,11,24,1
20210318,14776.5,11,25,1
20210318,14782.1,11,26,1
20210318,14785.0,11,27,-1
20210318,14782.45,11,28,-1
20210318,14778.7,11,29,1
20210318,14779.7,11,30,-1
20210318,14780.15,11,31,1
20210318,14785.2,11,32,1
20210318,14791.2,11,33,-1
20210318,14786.2,11,34,-1
20210318,14784.7,11,35,1
20210318,14787.4,11,36,-1
20210318,14784.0,11,37,-1
20210318,14780.0,11,38,-1
20210318,14776.05,11,39,1
20210318,14778.55,11,40,-1
20210318,14777.65,11,41,-1
20210318,14772.4,11,42,1
20210318,14772.9,11,43,-1
20210318,14771.85,11,44,1
20210318,14779.15,11,45,-1
20210318,14777.65,11,46,1
20210318,14778.85,11,47,-1
20210318,14778.8,11,48,1
20210318,14782.05,11,49,1
20210318,14787.55,11,50,-1
20210318,14788.0,11,51,1
20210318,14791.8,11,52,1
20210318,14795.0,11,53,1
20210318,14798.15,11,54,1
20210318,14802.35,11,55,-1
20210318,14798.2,11,56,-1
20210318,14797.85,11,57,1
20210318,14799.1,11,58,-1
20210318,14795.7,11,59,1
20210318,14798.35,12,00,1
20210318,14806.5,12,01,1
20210318,14814.0,12,02,-1
20210318,14807.95,12,03,-1
20210318,14807.3,12,04,-1
20210318,14801.35,12,05,1
20210318,14801.05,12,06,-1
20210318,14796.9,12,07,1
20210318,14800.9,12,08,1
20210318,14801.75,12,09,1
20210318,14803.95,12,10,1
20210318,14804.75,12,11,1
20210318,14806.95,12,12,1
20210318,14811.4,12,13,1
20210318,14817.8,12,14,-1
20210318,14816.7,12,15,1
20210318,14825.95,12,16,-1
20210318,14821.35,12,17,1
20210318,14823.85,12,18,-1
20210318,14821.8,12,19,-1
20210318,14811.65,12,20,-1
20210318,14811.0,12,21,-1
20210318,14804.3,12,22,1
20210318,14809.35,12,23,-1
20210318,14809.55,12,24,-1
20210318,14804.25,12,25,1
20210318,14808.85,12,26,-1
20210318,14807.9,12,27,-1
20210318,14804.15,12,28,1
20210318,14805.7,12,29,1
20210318,14811.45,12,30,-1
20210318,14811.55,12,31,1
20210318,14812.4,12,32,-1
20210318,14803.5,12,33,-1
20210318,14794.7,12,34,-1
20210318,14789.55,12,35,1
20210318,14791.85,12,36,1
20210318,14797.05,12,37,-1
20210318,14794.2,12,38,-1
20210318,14795.1,12,39,-1
20210318,14795.55,12,40,-1
20210318,14793.75,12,41,-1
20210318,14793.2,12,42,1
20210318,14803.05,12,43,-1
20210318,14801.85,12,44,1
20210318,14802.55,12,45,-1
20210318,14800.45,12,46,-1
20210318,14799.45,12,47,-1
20210318,14793.6,12,48,1
20210318,14796.2,12,49,-1
20210318,14793.45,12,50,1
20210318,14794.9,12,51,-1
20210318,14789.7,12,52,1
20210318,14792.15,12,53,-1
20210318,14785.35,12,54,-1
20210318,14783.3,12,55,-1
20210318,14780.35,12,56,-1
20210318,14774.55,12,57,-1
20210318,14771.05,12,58,-1
20210318,14762.8,12,59,1
20210318,14770.3,13,00,1
20210318,14771.0,13,01,-1
20210318,14759.1,13,02,1
20210318,14761.6,13,03,1
20210318,14767.6,13,04,-1
20210318,14762.15,13,05,-1
20210318,14756.95,13,06,1
20210318,14759.6,13,07,-1
20210318,14747.65,13,08,-1
20210318,14737.35,13,09,1
20210318,14747.35,13,10,-1
20210318,14744.65,13,11,-1
20210318,14741.15,13,12,-1
20210318,14732.25,13,13,-1
20210318,14719.1,13,14,1
20210318,14730.4,13,15,-1
20210318,14707.7,13,16,1
20210318,14713.75,13,17,-1
20210318,14683.5,13,18,-1
20210318,14678.65,13,19,-1
20210318,14668.9,13,20,-1
20210318,14654.05,13,21,1
20210318,14663.95,13,22,1
20210318,14669.45,13,23,1
20210318,14681.55,13,24,-1
20210318,14667.75,13,25,-1
20210318,14657.8,13,26,-1
20210318,14629.5,13,27,1
20210318,14640.45,13,28,-1
20210318,14630.4,13,29,1
20210318,14635.3,13,30,1
20210318,14635.5,13,31,-1
20210318,14609.7,13,32,-1
20210318,14600.3,13,33,-1
20210318,14583.55,13,34,1
20210318,14598.15,13,35,1
20210318,14618.6,13,36,1
20210318,14619.95,13,37,1
20210318,14639.65,13,38,-1
20210318,14619.3,13,39,-1
20210318,14605.85,13,40,1
20210318,14608.1,13,41,-1
20210318,14600.8,13,42,-1
20210318,14599.6,13,43,1
20210318,14612.3,13,44,-1
20210318,14610.65,13,45,1
20210318,14612.0,13,46,1
20210318,14639.15,13,47,1
20210318,14643.1,13,48,-1
20210318,14624.4,13,49,-1
20210318,14618.45,13,50,1
20210318,14632.75,13,51,1
20210318,14633.3,13,52,1
20210318,14642.45,13,53,-1
20210318,14636.7,13,54,-1
20210318,14630.9,13,55,-1
20210318,14622.85,13,56,-1
20210318,14617.55,13,57,-1
20210318,14613.85,13,58,-1
20210318,14598.75,13,59,-1
20210318,14584.45,14,00,-1
20210318,14571.75,14,01,-1
20210318,14562.1,14,02,1
20210318,14577.05,14,03,-1
20210318,14565.35,14,04,-1
20210318,14560.7,14,05,1
20210318,14568.6,14,06,-1
20210318,14556.4,14,07,1
20210318,14562.45,14,08,1
20210318,14568.75,14,09,1
20210318,14571.55,14,10,1
20210318,14574.0,14,11,-1
20210318,14562.3,14,12,-1
20210318,14551.85,14,13,-1
20210318,14534.25,14,14,-1
20210318,14527.55,14,15,-1
20210318,14506.0,14,16,1
20210318,14511.9,14,17,-1
20210318,14484.35,14,18,1
20210318,14485.15,14,19,1
20210318,14493.5,14,20,1
20210318,14500.85,14,21,1
20210318,14509.85,14,22,-1
20210318,14501.2,14,23,-1
20210318,14485.05,14,24,1
20210318,14489.05,14,25,1
20210318,14500.5,14,26,1
20210318,14521.85,14,27,-1
20210318,14512.9,14,28,1
20210318,14521.85,14,29,-1
20210318,14516.1,14,30,1
20210318,14517.65,14,31,1
20210318,14532.65,14,32,1
20210318,14538.45,14,33,1
20210318,14549.4,14,34,1
20210318,14550.0,14,35,-1
20210318,14534.5,14,36,1
20210318,14535.4,14,37,1
20210318,14545.65,14,38,1
20210318,14545.9,14,39,1
20210318,14562.65,14,40,-1
20210318,14552.0,14,41,1
20210318,14558.7,14,42,-1
20210318,14543.15,14,43,-1
20210318,14527.1,14,44,-1
20210318,14506.4,14,45,1
20210318,14511.5,14,46,-1
20210318,14504.15,14,47,1
20210318,14506.8,14,48,-1
20210318,14504.15,14,49,1
20210318,14518.85,14,50,1
20210318,14520.35,14,51,1
20210318,14520.9,14,52,-1
20210318,14516.8,14,53,1
20210318,14522.55,14,54,-1
20210318,14520.45,14,55,1
20210318,14527.55,14,56,1
20210318,14536.8,14,57,1
20210318,14543.65,14,58,-1
20210318,14528.05,14,59,-1
20210318,14523.7,15,00,1
20210318,14526.15,15,01,-1
20210318,14521.15,15,02,-1
20210318,14507.4,15,03,1
20210318,14512.95,15,04,1
20210318,14527.1,15,05,-1
20210318,14520.45,15,06,-1
20210318,14519.8,15,07,1
20210318,14529.4,15,08,1
20210318,14532.95,15,09,1
20210318,14541.1,15,10,1
20210318,14543.95,15,11,1
20210318,14554.0,15,12,1
20210318,14566.8,15,13,1
20210318,14571.95,15,14,1
20210318,14581.3,15,15,1
20210318,14586.15,15,16,1
20210318,14589.95,15,17,-1
20210318,14577.5,15,18,-1
20210318,14576.1,15,19,-1
20210318,14575.45,15,20,1
20210318,14581.0,15,21,-1
20210318,14574.65,15,22,-1
20210318,14567.5,15,23,-1
20210318,14563.55,15,24,-1
20210318,14561.45,15,25,1
20210318,14571.2,15,26,-1
20210318,14559.95,15,27,1
20210318,14567.35,15,28,1
20210318,14581.2,15,29,1
20210318,14582.05,15,30,1
20210318,14582.6,15,31,-1
20210318,14557.85,15,32,-1
20210319,14471.15,9,08,-1
20210319,14478.9,9,16,1
20210319,14477.25,9,17,-1
20210319,14472.5,9,18,-1
20210319,14451.25,9,19,-1
20210319,14436.25,9,20,-1
20210319,14420.75,9,21,1
20210319,14442.85,9,22,-1
20210319,14443.2,9,23,1
20210319,14450.65,9,24,-1
20210319,14445.35,9,25,-1
20210319,14436.8,9,26,-1
20210319,14427.2,9,27,-1
20210319,14407.05,9,28,-1
20210319,14382.75,9,29,1
20210319,14383.25,9,30,-1
20210319,14374.45,9,31,-1
20210319,14362.3,9,32,1
20210319,14363.65,9,33,1
20210319,14378.8,9,34,-1
20210319,14377.9,9,35,1
20210319,14394.55,9,36,1
20210319,14410.7,9,37,-1
20210319,14384.95,9,38,1
20210319,14385.95,9,39,1
20210319,14410.65,9,40,-1
20210319,14404.05,9,41,1
20210319,14424.05,9,42,1
20210319,14426.45,9,43,1
20210319,14425.85,9,44,1
20210319,14432.1,9,45,-1
20210319,14421.25,9,46,-1
20210319,14407.7,9,47,1
20210319,14416.3,9,48,1
20210319,14434.65,9,49,1
20210319,14441.45,9,50,-1
20210319,14430.4,9,51,1
20210319,14444.3,9,52,-1
20210319,14438.3,9,53,1
20210319,14447.95,9,54,1
20210319,14457.05,9,55,1
20210319,14469.05,9,56,-1
20210319,14462.8,9,57,-1
20210319,14455.1,9,58,1
20210319,14468.5,9,59,-1
20210319,14456.55,10,00,1
20210319,14470.2,10,01,-1
20210319,14456.15,10,02,-1
20210319,14447.7,10,03,1
20210319,14463.8,10,04,1
20210319,14481.0,10,05,-1
20210319,14474.25,10,06,-1
20210319,14473.25,10,07,1
20210319,14484.75,10,08,1
20210319,14496.25,10,09,-1
20210319,14490.4,10,10,1
20210319,14514.1,10,11,-1
20210319,14503.95,10,12,-1
20210319,14501.75,10,13,1
20210319,14511.1,10,14,-1
20210319,14507.8,10,15,-1
20210319,14500.9,10,16,1
20210319,14510.45,10,17,-1
20210319,14478.0,10,18,1
20210319,14492.25,10,19,-1
20210319,14481.8,10,20,1
20210319,14485.75,10,21,-1
20210319,14460.15,10,22,1
20210319,14468.6,10,23,1
20210319,14479.45,10,24,1
20210319,14498.35,10,25,1
20210319,14526.95,10,26,1
20210319,14530.9,10,27,-1
20210319,14517.75,10,28,1
20210319,14532.5,10,29,-1
20210319,14526.5,10,30,-1
20210319,14525.75,10,31,1
20210319,14537.45,10,32,-1
20210319,14518.2,10,33,1
20210319,14522.45,10,34,-1
20210319,14519.15,10,35,1
20210319,14531.85,10,36,1
20210319,14539.95,10,37,-1
20210319,14519.15,10,38,1
20210319,14521.5,10,39,1
20210319,14525.5,10,40,1
20210319,14528.05,10,41,1
20210319,14540.95,10,42,-1
20210319,14535.4,10,43,-1
20210319,14532.95,10,44,-1
20210319,14533.75,10,45,-1
20210319,14525.55,10,46,-1
20210319,14514.75,10,47,-1
20210319,14512.3,10,48,1
20210319,14541.95,10,49,1
20210319,14570.8,10,50,1
20210319,14573.8,10,51,-1
20210319,14557.35,10,52,1
20210319,14557.45,10,53,1
20210319,14569.2,10,54,1
20210319,14584.35,10,55,1
20210319,14589.8,10,56,-1
20210319,14586.85,10,57,-1
20210319,14575.7,10,58,-1
20210319,14573.3,10,59,1
20210319,14581.65,11,00,1
20210319,14598.35,11,01,1
20210319,14620.4,11,02,-1
20210319,14616.1,11,03,-1
20210319,14612.75,11,04,1
20210319,14627.45,11,05,-1
20210319,14623.95,11,06,1
20210319,14637.5,11,07,-1
20210319,14626.95,11,08,-1
20210319,14621.35,11,09,1
20210319,14626.75,11,10,-1
20210319,14610.85,11,11,1
20210319,14624.15,11,12,1
20210319,14630.2,11,13,-1
20210319,14629.15,11,14,-1
20210319,14628.75,11,15,-1
20210319,14615.55,11,16,-1
20210319,14606.85,11,17,-1
20210319,14587.35,11,18,-1
20210319,14585.35,11,19,-1
20210319,14562.35,11,20,1
20210319,14589.0,11,21,-1
20210319,14577.1,11,22,1
20210319,14585.1,11,23,-1
20210319,14579.8,11,24,1
20210319,14583.05,11,25,-1
20210319,14571.85,11,26,-1
20210319,14549.65,11,27,1
20210319,14560.1,11,28,1
20210319,14565.6,11,29,1
20210319,14589.35,11,30,-1
20210319,14580.05,11,31,1
20210319,14584.5,11,32,-1
20210319,14574.6,11,33,-1
20210319,14568.5,11,34,-1
20210319,14560.8,11,35,-1
20210319,14558.4,11,36,-1
20210319,14546.2,11,37,-1
20210319,14543.7,11,38,1
20210319,14562.95,11,39,-1
20210319,14551.9,11,40,-1
20210319,14546.55,11,41,-1
20210319,14539.7,11,42,-1
20210319,14535.2,11,43,-1
20210319,14522.25,11,44,-1
20210319,14519.35,11,45,1
20210319,14521.4,11,46,-1
20210319,14512.15,11,47,-1
20210319,14507.85,11,48,1
20210319,14512.85,11,49,1
20210319,14515.3,11,50,1
20210319,14531.9,11,51,1
20210319,14538.2,11,52,-1
20210319,14531.95,11,53,1
20210319,14539.95,11,54,1
20210319,14549.9,11,55,1
20210319,14560.85,11,56,1
20210319,14561.95,11,57,-1
20210319,14543.8,11,58,1
20210319,14551.3,11,59,1
20210319,14560.95,12,00,1
20210319,14565.4,12,01,-1
20210319,14557.85,12,02,-1
20210319,14548.7,12,03,-1
20210319,14547.35,12,04,-1
20210319,14533.3,12,05,1
20210319,14539.95,12,06,1
20210319,14544.8,12,07,1
20210319,14552.95,12,08,-1
20210319,14537.15,12,09,-1
20210319,14522.55,12,10,1
20210319,14529.0,12,11,-1
20210319,14519.95,12,12,1
20210319,14523.8,12,13,-1
20210319,14511.85,12,14,1
20210319,14512.45,12,15,1
20210319,14519.8,12,16,-1
20210319,14507.7,12,17,-1
20210319,14500.05,12,18,1
20210319,14505.95,12,19,1
20210319,14530.8,12,20,1
20210319,14535.0,12,21,1
20210319,14544.5,12,22,-1
20210319,14534.65,12,23,-1
20210319,14529.7,12,24,1
20210319,14534.05,12,25,-1
20210319,14532.05,12,26,-1
20210319,14524.25,12,27,1
20210319,14528.6,12,28,1
20210319,14543.65,12,29,1
20210319,14553.5,12,30,-1
20210319,14544.9,12,31,-1
20210319,14538.0,12,32,-1
20210319,14536.95,12,33,1
20210319,14537.6,12,34,-1
20210319,14534.45,12,35,1
20210319,14542.35,12,36,1
20210319,14555.25,12,37,1
20210319,14586.45,12,38,-1
20210319,14577.05,12,39,-1
20210319,14572.7,12,40,1
20210319,14576.0,12,41,-1
20210319,14573.1,12,42,-1
20210319,14558.7,12,43,-1
20210319,14544.45,12,44,1
20210319,14546.7,12,45,-1
20210319,14543.25,12,46,-1
20210319,14537.4,12,47,1
20210319,14555.8,12,48,1
20210319,14570.3,12,49,1
20210319,14571.35,12,50,1
20210319,14587.05,12,51,-1
20210319,14576.95,12,52,1
20210319,14583.5,12,53,1
20210319,14584.75,12,54,1
20210319,14592.85,12,55,-1
20210319,14589.65,12,56,-1
20210319,14583.45,12,57,-1
20210319,14575.85,12,58,-1
20210319,14566.1,12,59,-1
20210319,14563.45,13,00,1
20210319,14562.75,13,01,-1
20210319,14559.55,13,02,1
20210319,14566.8,13,03,1
20210319,14573.85,13,04,1
20210319,14576.6,13,05,-1
20210319,14569.95,13,06,-1
20210319,14566.3,13,07,1
20210319,14570.15,13,08,-1
20210319,14562.15,13,09,-1
20210319,14552.9,13,10,1
20210319,14559.85,13,11,1
20210319,14563.65,13,12,1
20210319,14569.15,13,13,1
20210319,14580.05,13,14,-1
20210319,14576.5,13,15,1
20210319,14578.8,13,16,-1
20210319,14580.2,13,17,-1
20210319,14578.35,13,18,-1
20210319,14568.9,13,19,1
20210319,14589.9,13,20,-1
20210319,14584.1,13,21,1
20210319,14602.8,13,22,1
20210319,14605.35,13,23,1
20210319,14621.0,13,24,-1
20210319,14608.15,13,25,-1
20210319,14604.45,13,26,1
20210319,14607.7,13,27,1
20210319,14608.9,13,28,1
20210319,14615.1,13,29,-1
20210319,14605.05,13,30,-1
20210319,14595.0,13,31,-1
20210319,14578.0,13,32,1
20210319,14610.25,13,33,1
20210319,14617.9,13,34,-1
20210319,14606.0,13,35,1
20210319,14617.5,13,36,-1
20210319,14609.5,13,37,1
20210319,14619.3,13,38,-1
20210319,14614.3,13,39,1
20210319,14620.7,13,40,-1
20210319,14618.2,13,41,1
20210319,14625.15,13,42,-1
20210319,14614.0,13,43,-1
20210319,14600.3,13,44,1
20210319,14609.0,13,45,-1
20210319,14602.4,13,46,1
20210319,14606.55,13,47,1
20210319,14613.95,13,48,-1
20210319,14610.7,13,49,1
20210319,14609.95,13,50,1
20210319,14617.95,13,51,1
20210319,14620.8,13,52,1
20210319,14626.25,13,53,1
20210319,14635.0,13,54,-1
20210319,14621.65,13,55,-1
20210319,14612.3,13,56,1
20210319,14616.35,13,57,1
20210319,14628.8,13,58,1
20210319,14643.25,13,59,1
20210319,14651.2,14,00,1
20210319,14665.15,14,01,1
20210319,14682.85,14,02,-1
20210319,14673.25,14,03,-1
20210319,14649.0,14,04,1
20210319,14651.7,14,05,-1
20210319,14647.7,14,06,1
20210319,14664.55,14,07,1
20210319,14668.2,14,08,-1
20210319,14661.25,14,09,1
20210319,14660.0,14,10,1
20210319,14672.5,14,11,1
20210319,14673.35,14,12,-1
20210319,14671.7,14,13,1
20210319,14686.75,14,14,-1
20210319,14681.8,14,15,-1
20210319,14674.35,14,16,1
20210319,14691.6,14,17,-1
20210319,14685.05,14,18,-1
20210319,14655.65,14,19,1
20210319,14656.9,14,20,-1
20210319,14653.15,14,21,1
20210319,14673.55,14,22,1
20210319,14680.1,14,23,-1
20210319,14670.9,14,24,1
20210319,14672.7,14,25,1
20210319,14676.5,14,26,1
20210319,14677.45,14,27,-1
20210319,14667.85,14,28,-1
20210319,14669.0,14,29,1
20210319,14675.0,14,30,1
20210319,14688.2,14,31,1
20210319,14711.55,14,32,-1
20210319,14702.25,14,33,1
20210319,14713.15,14,34,1
20210319,14725.55,14,35,1
20210319,14734.05,14,36,-1
20210319,14725.0,14,37,1
20210319,14728.9,14,38,-1
20210319,14722.75,14,39,-1
20210319,14722.55,14,40,1
20210319,14731.8,14,41,-1
20210319,14730.1,14,42,-1
20210319,14716.45,14,43,1
20210319,14732.9,14,44,-1
20210319,14730.7,14,45,1
20210319,14737.7,14,46,1
20210319,14756.15,14,47,-1
20210319,14745.45,14,48,-1
20210319,14744.05,14,49,-1
20210319,14741.95,14,50,-1
20210319,14740.45,14,51,1
20210319,14747.25,14,52,-1
20210319,14736.9,14,53,-1
20210319,14731.95,14,54,1
20210319,14735.0,14,55,1
20210319,14738.75,14,56,-1
20210319,14733.6,14,57,1
20210319,14747.6,14,58,-1
20210319,14743.95,14,59,-1
20210319,14742.45,15,00,1
20210319,14763.9,15,01,1
20210319,14777.1,15,02,-1
20210319,14767.6,15,03,-1
20210319,14762.7,15,04,1
20210319,14764.65,15,05,1
20210319,14772.55,15,06,1
20210319,14782.45,15,07,1
20210319,14782.1,15,08,-1
20210319,14772.5,15,09,-1
20210319,14767.8,15,10,1
20210319,14770.3,15,11,-1
20210319,14743.1,15,12,1
20210319,14752.85,15,13,-1
20210319,14734.55,15,14,1
20210319,14742.1,15,15,1
20210319,14747.7,15,16,-1
20210319,14731.7,15,17,-1
20210319,14715.0,15,18,1
20210319,14720.9,15,19,1
20210319,14738.6,15,20,-1
20210319,14727.25,15,21,-1
20210319,14713.25,15,22,1
20210319,14714.45,15,23,1
20210319,14720.75,15,24,-1
20210319,14719.15,15,25,1
20210319,14726.2,15,26,-1
20210319,14724.1,15,27,-1
20210319,14718.25,15,28,-1
20210319,14715.6,15,29,1
20210319,14731.8,15,30,1
20210319,14737.05,15,31,-1
20210319,14744.0,15,32,-1
20210322,14736.3,9,08,-1
